last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Rogers,Edith,1881-03-19,,rep,MA,Republican,,,,,,,,,,,R000392,,,,,409360,,,,8024,Edith Nourse Rogers
Simpson,Edna,1891-10-26,,rep,IL,Republican,,,,,,,,,,,S000430,,,,,409924,,,,8527,Edna O. Simpson
Simpson,Richard,1900-08-30,M,rep,PA,Republican,,,,,,,,,,,S000436,,,,,409930,,,,8532,Richard M. Simpson
Smith,Wint,1892-10-07,,rep,KS,Republican,,,,,,,,,,,S000640,,,,,410114,,,,8709,Wint Smith
Taylor,Dean,1902-01-01,,rep,NY,Republican,,,,,,,,,,,T000070,,,,,410655,,,,9203,
Teller,Ludwig,1911-06-22,,rep,NY,Democrat,,,,,,,,,,,T000118,,,,,410700,,,,9248,Ludwig Teller
Thomson,Edwin,1919-02-08,M,rep,WY,Republican,,,,,,,,,,,T000229,,,,,410808,,,,9350,Edwin Keith Thomson
Wainwright,Stuyvesant,1921-03-16,,rep,NY,Republican,,,,,,,,,,,W000024,,,,,411203,,,,9716,Stuyvesant Wainwright
Wampler,Fred,1909-10-15,M,rep,IN,Democrat,,,,,,,,,,,W000120,,,,,411295,,,,9801,Fred Wampler (Indiana)
Wier,Roy,1888-02-25,,rep,MN,Democrat,,,,,,,,,,,W000446,,,,,411603,,,,10092,Roy Wier
Withrow,Gardner,1892-10-05,,rep,WI,Republican,,,,,,,,,,,W000663,,,,,411816,,,,10299,Gardner R. Withrow
Wolf,Leonard,1925-10-29,M,rep,IA,Democrat,,,,,,,,,,,W000675,,,,,411827,,,,10308,Leonard G. Wolf
Lusk,Hall,1883-09-21,,sen,OR,Democrat,,,,,,,,,,,L000520,,,,,407005,,,,5843,
Neuberger,Maurine,1907-01-09,,sen,OR,Democrat,,,,,,,,,,,N000052,,,,,408140,,,,6881,Maurine Brown Neuberger
Smith,Benjamin,1916-03-26,M,sen,MA,Democrat,,,,,,,,,,,S000517,,,,,410001,,,,10822,Benjamin A. Smith II
Addonizio,Hugh,1914-01-31,M,rep,NJ,Democrat,,,,,,,,,,,A000054,,,,,400715,,,,46,Hugh Joseph Addonizio
Alexander,Hugh,1911-08-07,M,rep,NC,Democrat,,,,,,,,,,,A000094,,,,,400752,,,,82,Hugh Quincy Alexander
Alford,Thomas,1916-01-28,M,rep,AR,Democrat,,,,,,,,,,,A000105,,,,,400763,,,,92,
Andersen,Herman,1897-01-27,M,rep,MN,Republican,,,,,,,,,,,A000179,,,,,400834,,,,158,Herman Carl Andersen
Anfuso,Victor,1905-03-10,M,rep,NY,Democrat,,,,,,,,,,,A000255,,,,,400891,,,,205,Victor Anfuso
Bailey,Cleveland,1886-07-15,,rep,WV,Democrat,,,,,,,,,,,B000035,,,,,401040,,,,339,Cleveland M. Bailey
Bass,Perkins,1912-10-06,,rep,NH,Republican,,,,,,,,,,,B000222,,,,,401218,,,,503,Perkins Bass
Blakley,William,1898-11-17,M,sen,TX,Democrat,,,,,,,,,,,B000536,,,,,401511,,,,777,William A. Blakley
Blitch,Iris,1912-04-25,,rep,GA,Democrat,,,,,,,,,,,B000561,,,,,401535,,,,798,Iris Faircloth Blitch
Boykin,Frank,1885-02-21,M,rep,AL,Democrat,,,,,,,,,,,B000725,,,,,401685,,,,937,Frank W. Boykin
Breeding,James,1901-09-28,M,rep,KS,Democrat,,,,,,,,,,,B000791,,,,,401748,,,,997,James Floyd Breeding
Brooks,Overton,1897-12-21,,rep,LA,Democrat,,,,,,,,,,,B000884,,,,,401841,,,,1081,
Burke,Frank,1920-06-01,M,rep,KY,Democrat,,,,,,,,,,,B001090,,,,,402036,,,,1264,Frank W. Burke
Chiperfield,Robert,1899-11-20,M,rep,IL,Republican,,,,,,,,,,,C000365,,,,,402504,,,,1702,Robert B. Chiperfield
Church,Marguerite,1892-09-13,,rep,IL,Republican,,,,,,,,,,,C000389,,,,,402528,,,,1722,
Coad,Merwin,1924-09-28,,rep,IA,Democrat,,,,,,,,,,,C000540,,,,,402673,,,,1861,Merwin Coad
Cook,Robert,1920-05-19,M,rep,OH,Democrat,,,,,,,,,,,C000725,,,,,402847,,,,2023,
Curtis,Laurence,1893-09-03,,rep,MA,Republican,,,,,,,,,,,C001011,,,,,403118,,,,2272,Laurence Curtis
Davis,James,1895-05-17,M,rep,GA,Democrat,,,,,,,,,,,D000109,,,,,403245,,,,2389,James C. Davis
Dooley,Edwin,1905-04-13,M,rep,NY,Republican,,,,,,,,,,,D000425,,,,,403537,,,,2665,Edwin B. Dooley
Douglas,Paul,1892-03-26,M,sen,IL,Democrat,,,,,,,,,,,D000456,,,,,403566,,,,2691,
Durno,Edwin,1899-01-26,M,rep,OR,Republican,,,,,,,,,,,D000575,,,,,403678,,,,10515,
Dworshak,Henry,1894-08-29,M,sen,ID,Republican,,,,,,,,,,,D000585,,,,,403688,,,,2803,Henry Dworshak
Fenton,Ivor,1889-08-03,,rep,PA,Republican,,,,,,,,,,,F000075,,,,,404033,,,,3105,Ivor D. Fenton
Frazier,James,1890-06-23,M,rep,TN,Democrat,,,,,,,,,,,F000353,,,,,404300,,,,3346,
Garland,Peter,1923-06-16,M,rep,ME,Republican,,,,,,,,,,,G000069,,,,,404442,,,,10519,Peter A. Garland
Granahan,Kathryn,1894-12-07,,rep,PA,Democrat,,,,,,,,,,,G000368,,,,,404720,,,,3743,Kathryn E. Granahan
Harrison,Burr,1904-07-02,,rep,VA,Democrat,,,,,,,,,,,H000264,,,,,405141,,,,4125,Burr Harrison
Hickey,John,1911-08-22,M,sen,WY,Democrat,,,,,,,,,,,H000561,,,,,405423,,,,10806,John J. Hickey
Hiestand,Edgar,1888-12-03,M,rep,CA,Republican,,,,,,,,,,,H000568,,,,,405430,,,,4388,
Hoffman,Clare,1875-09-10,,rep,MI,Republican,,,,,,,,,,,H000683,,,,,405536,,,,4487,Clare Hoffman
Holtzman,Lester,1913-06-01,,rep,NY,Democrat,,,,,,,,,,,H000753,,,,,405604,,,,4548,Lester Holtzman
Ikard,Frank,1913-01-30,M,rep,TX,Democrat,,,,,,,,,,,I000007,,,,,405869,,,,4796,Frank N. Ikard
Johnson,Thomas,1909-06-26,M,rep,MD,Democrat,,,,,,,,,,,J000176,,,,,406072,,,,4993,
Judd,Walter,1898-09-25,M,rep,MN,Republican,,,,,,,,,,,J000278,,,,,406170,,,,5083,Walter Judd
Kearns,Carroll,1900-05-07,,rep,PA,Republican,,,,,,,,,,,K000032,,,,,406202,,,,5112,Carroll D. Kearns
Kefauver,Carey,1903-07-26,,sen,TN,Democrat,,,,,,,,,,,K000044,,,,,406214,,,,5122,
Kerr,Robert,1896-09-11,M,sen,OK,Democrat,,,,,,,,,,,K000144,,,,,406310,,,,5213,Robert S. Kerr
Kilday,Paul,1900-03-29,M,rep,TX,Democrat,,,,,,,,,,,K000171,,,,,406335,,,,5236,Paul J. Kilday
Kitchin,Alvin,1908-09-13,,rep,NC,Democrat,,,,,,,,,,,K000249,,,,,406408,,,,5306,
Kowalski,Frank,1907-10-18,M,rep,CT,Democrat,,,,,,,,,,,K000320,,,,,406474,,,,5362,Frank Kowalski
Lane,Thomas,1898-07-06,M,rep,MA,Democrat,,,,,,,,,,,L000065,,,,,406574,,,,5447,Thomas J. Lane
Loser,Joseph,1892-10-01,M,rep,TN,Democrat,,,,,,,,,,,L000446,,,,,406937,,,,5783,
Machrowicz,Thaddeus,1899-08-21,,rep,MI,Democrat,,,,,,,,,,,M000014,,,,,407043,,,,5880,Thaddeus M. Machrowicz
Mack,Peter,1916-11-01,M,rep,IL,Democrat,,,,,,,,,,,M000020,,,,,407048,,,,5884,"Peter F. Mack, Jr."
Magnuson,Donald,1911-03-07,M,rep,WA,Democrat,,,,,,,,,,,M000052,,,,,407080,,,,5912,Donald H. Magnuson
Marshall,Fred,1906-03-13,M,rep,MN,Democrat,,,,,,,,,,,M000152,,,,,407174,,,,5998,
Mason,Noah,1882-07-19,,rep,IL,Republican,,,,,,,,,,,M000224,,,,,407242,,,,6061,Noah M. Mason
McDonough,Gordon,1895-01-02,,rep,CA,Republican,,,,,,,,,,,M000414,,,,,407414,,,,6220,Gordon L. McDonough
McNamara,Patrick,1894-10-04,M,sen,MI,Democrat,,,,,,,,,,,M000582,,,,,407573,,,,6366,
McSween,Harold,1926-07-19,M,rep,LA,Democrat,,,,,,,,,,,M000605,,,,,407594,,,,6386,
McVey,Walter,1922-02-19,M,rep,KS,Republican,,,,,,,,,,,M000608,,,,,407597,,,,10536,"Walter Lewis McVey, Jr."
Merrow,Chester,1906-11-15,M,rep,NH,Republican,,,,,,,,,,,M000664,,,,,407650,,,,6437,Chester Earl Merrow
Miller,Clement,1916-10-28,,rep,CA,Democrat,,,,,,,,,,,M000719,,,,,407701,,,,6477,Clement Woodnutt Miller
Moorehead,Tom,1898-04-12,,rep,OH,Republican,,,,,,,,,,,M000927,,,,,407897,,,,10537,Tom Van Horn Moorehead
Moulder,Morgan,1904-08-31,,rep,MO,Democrat,,,,,,,,,,,M001045,,,,,408012,,,,6765,Morgan M. Moulder
Mumma,Walter,1890-11-20,M,rep,PA,Republican,,,,,,,,,,,M001077,,,,,408042,,,,6795,Walter M. Mumma
Murphy,Maurice,1927-10-03,,sen,NH,Republican,,,,,,,,,,,M001100,,,,,408064,,,,10815,"Maurice J. Murphy, Jr."
Norrell,Catherine,1901-03-30,,rep,AR,Democrat,,,,,,,,,,,N000136,,,,,408220,,,,10541,Catherine Dorris Norrell
Norrell,William,1896-08-29,M,rep,AR,Democrat,,,,,,,,,,,N000137,,,,,408221,,,,6958,William F. Norrell
Peterson,Morris,1906-03-26,,rep,UT,Democrat,,,,,,,,,,,P000264,,,,,408665,,,,10544,M. Blaine Peterson
Pfost,Gracie,1906-03-12,,rep,ID,Democrat,,,,,,,,,,,P000287,,,,,408687,,,,7392,Gracie Pfost
Rabaut,Louis,1886-12-05,M,rep,MI,Democrat,,,,,,,,,,,R000001,,,,,408985,,,,7682,Louis C. Rabaut
Ray,John,1886-09-27,M,rep,NY,Republican,,,,,,,,,,,R000077,,,,,409057,,,,7749,John H. Ray
Rayburn,Samuel,1882-01-06,M,rep,TX,Democrat,,,,,,,,,,,R000082,,,,,409062,,,,7753,Sam Rayburn
Reece,Brazilla,1889-12-22,,rep,TN,Republican,,,,,,,,,,,R000108,,,,,409088,,,,7777,B. Carroll Reece
Reece,Louise,1898-11-06,,rep,TN,Republican,,,,,,,,,,,R000109,,,,,409089,,,,10547,Louise Goff Reece
Riley,Corinne,1893-07-04,,rep,SC,Democrat,,,,,,,,,,,R000259,,,,,409234,,,,10549,Corinne Boyd Riley
Riley,John,1895-02-01,M,rep,SC,Democrat,,,,,,,,,,,R000260,,,,,409235,,,,7908,John J. Riley
Robertson,Absalom,1887-05-27,,sen,VA,Democrat,,,,,,,,,,,R000317,,,,,409288,,,,7958,
Rutherford,J.,1921-05-30,,rep,TX,Democrat,,,,,,,,,,,R000547,,,,,409503,,,,8147,J. T. Rutherford
Saltonstall,Leverett,1892-09-01,,sen,MA,Republican,,,,,,,,,,,S000021,,,,,409540,,,,8185,
Santangelo,Alfred,1912-06-04,M,rep,NY,Democrat,,,,,,,,,,,S000057,,,,,409571,,,,8214,Alfred E. Santangelo
Saund,Dalip,1899-09-20,,rep,CA,Democrat,,,,,,,,,,,S000075,,,,,409587,,,,8225,Dalip Singh Saund
Scherer,Gordon,1906-12-26,,rep,OH,Republican,,,,,,,,,,,S000120,,,,,409628,,,,8260,
Schoeppel,Andrew,1894-11-23,M,sen,KS,Republican,,,,,,,,,,,S000138,,,,,409646,,,,8270,
Scranton,William,1917-07-19,M,rep,PA,Republican,,,,,,,,,,,S000193,,,,,409698,,,,10558,William Scranton
Seely-Brown,Horace,1908-05-12,,rep,CT,Republican,,,,,,,,,,,S000224,,,,,409729,,,,8346,
Smith,Frank,1918-02-21,M,rep,MS,Democrat,,,,,,,,,,,S000533,,,,,410016,,,,8616,Frank E. Smith
Spence,Brent,1874-12-24,,rep,KY,Democrat,,,,,,,,,,,S000717,,,,,410187,,,,8778,
Taber,John,1880-05-05,M,rep,NY,Republican,,,,,,,,,,,T000001,,,,,410591,,,,9144,
Udall,Stewart,1920-01-31,,rep,AZ,Democrat,,,,,,,,,,,U000002,,,,,411026,,,,9549,Stewart Udall
Van Zandt,James,1898-12-18,M,rep,PA,Republican,,,,,,,,,,,V000069,,,,,411111,,,,9645,James E. Van Zandt
Weaver,Phillip,1919-04-09,,rep,NE,Republican,,,,,,,,,,,W000228,,,,,411396,,,,9895,Phillip Hart Weaver
Weis,Jessica,1901-07-08,,rep,NY,Republican,,,,,,,,,,,W000256,,,,,411424,,,,9920,Jessica M. Weis
Zelenko,Herbert,1906-03-16,M,rep,NY,Democrat,,,,,,,,,,,Z000003,,,,,411996,,,,10464,Herbert Zelenko
Kennedy,John,1917-05-29,M,sen,MA,Democrat,,,,,,,,,,,K000107,,,,,406274,,,,5180,
Bottum,Joseph,1903-08-07,M,sen,SD,Republican,,,,,,,,,,,B000656,,,,,401619,,,,10801,Joseph H. Bottum
Mechem,Edwin,1912-07-02,M,sen,NM,Republican,,,,,,,,,,,M000623,,,,,407612,,,,10811,Edwin L. Mechem
Simpson,Milward,1897-11-12,,sen,WY,Republican,,,,,,,,,,,S000434,,,,,409928,,,,10820,Milward L. Simpson
Abele,Homer,1916-11-21,M,rep,OH,Republican,,,,,,,,,,,A000011,,,,,400674,,,,10568,Pete Abele
Alger,Bruce,1918-06-12,,rep,TX,Republican,,,,,,,,,,,A000106,,,,,400764,,,,93,Bruce Alger
Auchincloss,James,1885-01-19,M,rep,NJ,Republican,,,,,,,,,,,A000227,,,,,400986,,,,291,James C. Auchincloss
Avery,William,1911-08-11,M,rep,KS,Republican,,,,,,,,,,,A000228,,,,,400997,,,,301,William H. Avery (politician)
Baker,Howard,1902-01-12,M,rep,TN,Republican,,,,,,,,,,,B000062,,,,,401066,,,,364,"Howard Baker, Sr."
Baker,Irene,1901-11-17,,rep,TN,Republican,,,,,,,,,,,B000064,,,,,401068,,,,10570,Irene Baker
Barry,Robert,1915-05-15,M,rep,NY,Republican,,,,,,,,,,,B000190,,,,,401189,,,,476,Robert R. Barry
Becker,Frank,1899-08-27,M,rep,NY,Republican,,,,,,,,,,,B000292,,,,,401285,,,,563,Frank J. Becker
Beermann,Ralph,1912-08-13,M,rep,NE,Republican,,,,,,,,,,,B000310,,,,,401302,,,,10504,Ralph F. Beermann
Bennett,John,1904-01-10,M,rep,MI,Republican,,,,,,,,,,,B000377,,,,,401369,,,,639,John B. Bennett
Bolton,Oliver,1917-02-22,M,rep,OH,Republican,,,,,,,,,,,B000608,,,,,401576,,,,838,
Brewster,Daniel,1923-11-23,M,sen,MD,Democrat,,,,,,,,,,,B000813,,,,,401770,,,,1018,Daniel Brewster
Bromwell,James,1920-03-26,M,rep,IA,Republican,,,,,,,,,,,B000867,,,,,401824,,,,10506,James E. Bromwell
Bruce,Donald,1921-04-27,M,rep,IN,Republican,,,,,,,,,,,B000969,,,,,401921,,,,10507,Donald C. Bruce
Buckley,Charles,1890-06-23,M,rep,NY,Democrat,,,,,,,,,,,B001024,,,,,401974,,,,1205,Charles A. Buckley
Burkhalter,Everett,,,rep,CA,Democrat,,,,,,,,,,,B001104,,,,,402049,,,,10575,
Cannon,Clarence,1879-04-11,,rep,MO,Democrat,,,,,,,,,,,C000117,,,,,402268,,,,1479,Clarence Cannon
Carlson,Frank,1893-01-23,M,sen,KS,Republican,,,,,,,,,,,C000154,,,,,402303,,,,1510,
Chenoweth,John,1897-08-17,M,rep,CO,Republican,,,,,,,,,,,C000346,,,,,402485,,,,1684,
Clark,Joseph,1901-10-21,M,sen,PA,Democrat,,,,,,,,,,,C000444,,,,,402582,,,,1776,
Davis,Clifford,1897-11-18,,rep,TN,Democrat,,,,,,,,,,,D000094,,,,,403231,,,,2376,Clifford Davis (politician)
Derounian,Steven,1918-04-06,,rep,NY,Republican,,,,,,,,,,,D000266,,,,,403402,,,,2523,Steven Derounian
Dirksen,Everett,1896-01-04,,sen,IL,Republican,,,,,,,,,,,D000360,,,,,403477,,,,2609,
Doyle,Clyde,1887-07-11,,rep,CA,Democrat,,,,,,,,,,,D000481,,,,,403590,,,,2713,Clyde Doyle
Edmondson,James,1925-09-27,M,sen,OK,Democrat,,,,,,,,,,,E000055,,,,,403750,,,,10803,
Elliott,Carl,1913-12-20,M,rep,AL,Democrat,,,,,,,,,,,E000120,,,,,403811,,,,2909,Carl Elliott
Fernós-Isern,Antonio,1895-05-10,,rep,PR,Popular Democrat,,,,,,,,,,,F000087,,,,,404045,,,,,
Finnegan,Edward,1905-06-05,M,rep,IL,Democrat,,,,,,,,,,,F000135,,,,,404090,,,,10518,Edward Rowan Finnegan
Forrester,Elijah,1896-08-16,M,rep,GA,Democrat,,,,,,,,,,,F000283,,,,,404233,,,,3286,Tic Forrester
Gary,Julian,1892-02-25,,rep,VA,Democrat,,,,,,,,,,,G000091,,,,,404463,,,,3499,J. Vaughan Gary
Gavin,Leon,1893-02-25,,rep,PA,Republican,,,,,,,,,,,G000102,,,,,404474,,,,3510,Leon H. Gavin
Gill,Thomas,1922-04-21,M,rep,HI,Democrat,,,,,,,,,,,G000192,,,,,404557,,,,10589,
Glenn,Milton,1903-06-18,M,rep,NJ,Republican,,,,,,,,,,,G000237,,,,,404599,,,,3629,Milton W. Glenn
Grant,George,1897-07-11,M,rep,AL,Democrat,,,,,,,,,,,G000381,,,,,404732,,,,3754,George M. Grant
Green,William,1910-03-05,M,rep,PA,Democrat,,,,,,,,,,,G000421,,,,,404769,,,,3785,
Gruening,Ernest,1887-02-06,M,sen,AK,Democrat,,,,,,,,,,,G000508,,,,,404853,,,,3864,Ernest Gruening
Harding,Ralph,1929-09-09,M,rep,ID,Democrat,,,,,,,,,,,H000191,,,,,405072,,,,10524,Ralph R. Harding
Hayden,Carl,1877-10-02,M,sen,AZ,Democrat,,,,,,,,,,,H000385,,,,,405253,,,,4227,Carl Hayden
Healey,James,1909-12-24,M,rep,NY,Democrat,,,,,,,,,,,H000424,,,,,405290,,,,4262,James C. Healey
Hemphill,Robert,1915-05-10,M,rep,SC,Democrat,,,,,,,,,,,H000471,,,,,405334,,,,4299,Robert W. Hemphill
Hickenlooper,Bourke,1896-07-21,,sen,IA,Republican,,,,,,,,,,,H000559,,,,,405421,,,,4382,Bourke B. Hickenlooper
Hill,Joseph,1894-12-29,M,sen,AL,Democrat,,,,,,,,,,,H000598,,,,,405460,,,,4418,J. Lister Hill
Hoeven,Charles,1895-03-30,M,rep,IA,Republican,,,,,,,,,,,H000678,,,,,405531,,,,4482,Charles B. Hoeven
Hoffman,Elmer,1899-07-07,,rep,IL,Republican,,,,,,,,,,,H000684,,,,,405537,,,,4488,Elmer J. Hoffman
Horan,Walter,1898-10-15,M,rep,WA,Republican,,,,,,,,,,,H000786,,,,,405636,,,,4579,
Huddleston,George,1920-03-19,M,rep,AL,Democrat,,,,,,,,,,,H000904,,,,,405750,,,,4686,
Jensen,Benton,1892-12-16,,rep,IA,Republican,,,,,,,,,,,J000100,,,,,406002,,,,4928,Ben F. Jensen
Johansen,August,1905-07-21,,rep,MI,Republican,,,,,,,,,,,J000109,,,,,406011,,,,4935,August E. Johansen
Johnson,Lester,1901-06-16,,rep,WI,Democrat,,,,,,,,,,,J000158,,,,,406056,,,,4977,Lester Johnson (politician)
Johnston,Olin,1896-11-18,,sen,SC,Democrat,,,,,,,,,,,J000195,,,,,406090,,,,5009,
Kee,Maude,1895-06-07,,rep,WV,Democrat,,,,,,,,,,,K000040,,,,,406210,,,,5118,
Kilburn,Clarence,1893-04-13,,rep,NY,Republican,,,,,,,,,,,K000170,,,,,406334,,,,5235,Clarence E. Kilburn
Kilgore,Joe,1918-12-10,,rep,TX,Democrat,,,,,,,,,,,K000177,,,,,406340,,,,5241,Joe M. Kilgore
Knox,Victor,1899-01-13,M,rep,MI,Republican,,,,,,,,,,,K000298,,,,,406454,,,,5349,Victor A. Knox
Kuchel,Thomas,1910-08-15,M,sen,CA,Republican,,,,,,,,,,,K000335,,,,,406489,,,,5372,Thomas Kuchel
Lankford,Richard,1914-07-22,M,rep,MD,Democrat,,,,,,,,,,,L000081,,,,,406590,,,,5463,Richard Lankford
Lausche,Frank,1895-11-14,M,sen,OH,Democrat,,,,,,,,,,,L000122,,,,,406628,,,,5500,Frank Lausche
Lesinski,John,1914-12-28,M,rep,MI,Democrat,,,,,,,,,,,L000252,,,,,406755,,,,5617,"John Lesinski, Jr."
Libonati,Roland,1900-12-29,,rep,IL,Democrat,,,,,,,,,,,L000299,,,,,406794,,,,5654,Roland V. Libonati
Long,Edward,1908-07-18,M,sen,MO,Democrat,,,,,,,,,,,L000415,,,,,406906,,,,5756,
Martin,Patrick,1924-11-25,M,rep,CA,Republican,,,,,,,,,,,M000197,,,,,407217,,,,10604,Patrick M. Martin
McIntire,Clifford,1908-05-04,,rep,ME,Republican,,,,,,,,,,,M000478,,,,,407475,,,,6276,Clifford McIntire
McLoskey,Robert,1907-06-26,M,rep,IL,Republican,,,,,,,,,,,M000558,,,,,407550,,,,10608,Robert T. McLoskey
Meader,George,1907-09-13,M,rep,MI,Republican,,,,,,,,,,,M000620,,,,,407609,,,,6399,George Meader
Miller,William,1914-03-22,M,rep,NY,Republican,,,,,,,,,,,M000762,,,,,407740,,,,6516,
Milliken,William,1897-08-19,M,rep,PA,Republican,,,,,,,,,,,M000770,,,,,407748,,,,6524,
Monroney,Almer,1902-03-02,,sen,OK,Democrat,,,,,,,,,,,M000859,,,,,407832,,,,6597,
Morse,Wayne,1900-10-20,,sen,OR,Democrat,,,,,,,,,,,M001014,,,,,407981,,,,6738,
Morton,Thruston,1907-08-19,,sen,KY,Republican,,,,,,,,,,,M001022,,,,,407989,,,,6745,Thruston Ballard Morton
Norblad,Albin,1908-09-12,,rep,OR,Republican,,,,,,,,,,,N000133,,,,,408217,,,,6955,
Nygaard,Hjalmar,1906-03-24,,rep,ND,Republican,,,,,,,,,,,N000178,,,,,408258,,,,10542,Hjalmar Carl Nygaard
O'Brien,Thomas,1878-04-30,M,rep,IL,Democrat,,,,,,,,,,,O000016,,,,,408267,,,,7004,
Osmers,Frank,1907-12-30,M,rep,NJ,Republican,,,,,,,,,,,O000120,,,,,408375,,,,7101,"Frank C. Osmers, Jr."
Ostertag,Harold,1896-06-22,M,rep,NY,Republican,,,,,,,,,,,O000121,,,,,408376,,,,7102,Harold C. Ostertag
Pilcher,John,1898-08-27,M,rep,GA,Democrat,,,,,,,,,,,P000349,,,,,408746,,,,7450,J. L. Pilcher
Pillion,John,1904-08-10,M,rep,NY,Republican,,,,,,,,,,,P000352,,,,,408749,,,,7453,John R. Pillion
Rains,Albert,1902-03-11,M,rep,AL,Democrat,,,,,,,,,,,R000018,,,,,409000,,,,7695,Albert Rains
Rich,Carl,1898-09-12,M,rep,OH,Republican,,,,,,,,,,,R000206,,,,,409182,,,,10619,Carl West Rich
Riehlman,Roy,1899-08-26,,rep,NY,Republican,,,,,,,,,,,R000250,,,,,409226,,,,7901,R. Walter Riehlman
Roberts,Kenneth,1912-11-01,M,rep,AL,Democrat,,,,,,,,,,,R000314,,,,,409285,,,,7954,Kenneth A. Roberts
Ryan,Harold,1911-02-06,M,rep,MI,Democrat,,,,,,,,,,,R000556,,,,,409512,,,,10554,Harold M. Ryan
Schenck,Paul,1899-04-19,M,rep,OH,Republican,,,,,,,,,,,S000117,,,,,409625,,,,8258,Paul F. Schenck
Shelley,John,1905-09-03,M,rep,CA,Democrat,,,,,,,,,,,S000327,,,,,409824,,,,8437,John Shelley
Sheppard,Harry,1885-01-10,M,rep,CA,Democrat,,,,,,,,,,,S000335,,,,,409832,,,,8444,Harry R. Sheppard
Short,Don,1903-06-22,,rep,ND,Republican,,,,,,,,,,,S000378,,,,,409872,,,,8485,Don L. Short
Sibal,Abner,1921-04-11,,rep,CT,Republican,,,,,,,,,,,S000395,,,,,409889,,,,10560,Abner W. Sibal
Siler,Eugene,1900-06-26,M,rep,KY,Republican,,,,,,,,,,,S000408,,,,,409902,,,,8508,
Smathers,George,1913-11-14,M,sen,FL,Democrat,,,,,,,,,,,S000505,,,,,409992,,,,8593,
St. George,Katharine,1894-07-12,,rep,NY,Republican,,,,,,,,,,,S000764,,,,,410230,,,,8177,Katharine St. George
Staebler,Neil,1905-07-11,,rep,MI,Democrat,,,,,,,,,,,S000775,,,,,410241,,,,10628,Neil Staebler
Stinson,K.,1930-04-20,,rep,WA,Republican,,,,,,,,,,,S000928,,,,,410388,,,,10629,K. William Stinson
Thornberry,William,1909-01-09,M,rep,TX,Democrat,,,,,,,,,,,T000237,,,,,410816,,,,9356,Homer Thornberry
Tollefson,Thor,1901-05-02,,rep,WA,Republican,,,,,,,,,,,T000298,,,,,410871,,,,9409,Thor C. Tollefson
Van Pelt,William,1905-03-10,M,rep,WI,Republican,,,,,,,,,,,V000051,,,,,411093,,,,9627,William Van Pelt
Vinson,Carl,1883-11-18,M,rep,GA,Democrat,,,,,,,,,,,V000105,,,,,411160,,,,9677,
Wallhauser,George,1900-02-10,M,rep,NJ,Republican,,,,,,,,,,,W000089,,,,,411268,,,,9775,George M. Wallhauser
Walter,Francis,1894-05-26,,rep,PA,Democrat,,,,,,,,,,,W000108,,,,,411286,,,,9791,Francis E. Walter
Walters,Herbert,1891-11-17,M,sen,TN,Democrat,,,,,,,,,,,W000110,,,,,411288,,,,10825,Herbert S. Walters
Weaver,James,1920-09-27,M,rep,PA,Republican,,,,,,,,,,,W000226,,,,,411394,,,,10635,James D. Weaver
Westland,Alfred,1904-12-14,M,rep,WA,Republican,,,,,,,,,,,W000310,,,,,411474,,,,9968,
Wharton,James,1899-10-04,M,rep,NY,Republican,,,,,,,,,,,W000323,,,,,411485,,,,9978,J. Ernest Wharton
Wickersham,Victor,1906-02-09,M,rep,OK,Democrat,,,,,,,,,,,W000439,,,,,411597,,,,10085,Victor Wickersham
Wilson,Earl,1906-04-18,M,rep,IN,Republican,,,,,,,,,,,W000572,,,,,411727,,,,10212,Earl Wilson (politician)
Winstead,William,1904-01-06,M,rep,MS,Democrat,,,,,,,,,,,W000641,,,,,411795,,,,10279,W. Arthur Winstead
Johnson,Lyndon,1908-08-27,,sen,TX,Democrat,,,,,,,,,,,J000160,,,,,406058,,,,4979,
Bass,Ross,1918-03-17,,sen,TN,Democrat,,,,,,,,,,,B000223,,,,,401219,,,,504,Ross Bass
Salinger,Pierre,1925-06-14,,sen,CA,Democrat,,,,,,,,,,,S000016,,,,,409536,,,,10821,Pierre Salinger
Andrews,Arthur,1909-01-15,M,rep,AL,Republican,,,,,,,,,,,A000204,,,,,400872,,,,10702,Glenn Andrews
Baldwin,John,1915-06-28,M,rep,CA,Republican,,,,,,,,,,,B000092,,,,,401094,,,,387,"John F. Baldwin, Jr."
Bandstra,Bert,1922-01-25,,rep,IA,Democrat,,,,,,,,,,,B000108,,,,,401109,,,,10704,
Beckworth,Lindley,1913-06-30,,rep,TX,Democrat,,,,,,,,,,,B000296,,,,,401289,,,,567,Lindley Beckworth
Bonner,Herbert,1891-05-16,M,rep,NC,Democrat,,,,,,,,,,,B000621,,,,,401586,,,,846,Herbert Covington Bonner
Brown,Clarence,1893-07-14,,rep,OH,Republican,,,,,,,,,,,B000909,,,,,401866,,,,10786,Clarence J. Brown
Callan,Clair,1920-03-29,,rep,NE,Democrat,,,,,,,,,,,C000054,,,,,402213,,,,10708,Clair Armstrong Callan
