last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Watt,Melvin,1945-08-26,M,rep,NC,Democrat,http://watt.house.gov,2304 Rayburn HOB; Washington DC 20515-3312,202-225-1510,http://www.house.gov/formwatt/IMA/issue_subscribe.htm,http://watt.house.gov/index.php?format=feed&amp;type=rss,MelWattNC12,CongressmanMelWatt,191136754250537,Wattnc12,UCStWqOgPvd7oNboNdvBQayQ,W000207,01207,N00002328,,25889,400424,26997,Melvin L. Watt,gIQAbhEdKP,29383,Mel Watt
Waxman,Henry,1939-09-12,M,rep,CA,Democrat,http://www.henrywaxman.house.gov,2204 Rayburn HOB; Washington DC 20515-0530,202-225-3976,http://www.henrywaxman.house.gov/contact-me/email-me,http://waxman.house.gov/rss.xml,WaxmanClimate,Rep.HenryWaxman,129514917081997,RepHenryWaxman,UC8i7TMOUYbDnDldTijLwjhA,W000215,01209,N00001861,,8319,400425,26753,Henry Waxman,gIQA6FfT9O,14280,Henry Waxman
Webster,Daniel,1949-04-27,M,rep,FL,Republican,http://webster.house.gov,1039 Longworth HOB; Washington DC 20515-0908,202-225-2176,http://webster.house.gov/contact,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,188572961157305,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,02002,N00026335,,30504,412410,24302,Daniel Webster,gIQAzVVUKP,21116,Daniel Webster (Florida politician)
Welch,Peter,1947-05-02,M,rep,VT,Democrat,http://www.welch.house.gov,2303 Rayburn HOB; Washington DC 20515-4501,202-225-4115,http://www.house.gov/formwelch/issue_subscribe.htm,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,72680720883,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,01879,N00000515,,1019990,412239,51272,Peter Welch,gIQAwdWwMP,20750,Peter Welch
Westmoreland,Lynn,1950-04-02,M,rep,GA,Republican,http://westmoreland.house.gov/,2433 Rayburn HOB; Washington DC 20515-1008,202-225-5901,http://www.house.gov/writerep,http://westmoreland.house.gov/index.php?format=feed&amp;type=rss,repwestmoreland,71389451419,71389451419,RepLynnWestmoreland,UCofsQVHgAUcxNoV5RP6XyYg,W000796,01779,N00026163,,1013045,400627,8001,Lynn A. Westmoreland,gIQAWE0KAP,20506,Lynn Westmoreland
Whitfield,Ed,1943-05-25,M,rep,KY,Republican,http://whitfield.house.gov,2184 Rayburn HOB; Washington DC 20515-1701,202-225-3115,https://whitfield.house.gov/contact-ed/email-ed,http://whitfield.house.gov/rss.xml,repedwhitfield,RepEdWhitfield,91115765425,WhitfieldKY01,UCnt-VKq7FFzt3EWoo6mhDoA,W000413,01222,N00003467,,36978,400431,21873,Ed Whitfield,gIQAhbJcKP,29525,Ed Whitfield
Wilson,Joe,1947-07-31,M,rep,SC,Republican,http://joewilson.house.gov,2229 Rayburn HOB; Washington DC 20515-4002,202-225-2452,https://joewilson.house.gov/forms/writeyourrep/default.aspx,http://joewilson.house.gov/news/rss.aspx,USRepJoeWilson,JoeWilson,70150469414,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,01688,N00024809,,1002567,400433,3985,Joe Wilson,gIQA3RwLAP,20138,Joe Wilson (U.S. politician)
Wilson,Frederica,1942-11-05,F,rep,FL,Democrat,http://wilson.house.gov,208 Cannon HOB; Washington DC 20515-0917,202-225-4506,http://wilson.house.gov/contact/,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,162327487151626,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,02004,N00030650,,87016,412412,17319,Frederica Wilson,gIQA8EKXKP,21118,Frederica Wilson
Wittman,Robert,1959-02-03,M,rep,VA,Republican,http://www.wittman.house.gov,2454 Rayburn HOB; Washington DC 20515-4601,202-225-4261,https://forms.house.gov/wittman/IMA/webforms/issue_subscribe.htm,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,38932542633,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,01886,N00029459,,1028089,412255,58133,Robert J. Wittman,gIQAtNhSKP,20756,Rob Wittman
Wolf,Frank,1939-01-30,M,rep,VA,Republican,http://wolf.house.gov,233 Cannon HOB; Washington DC 20515-4610,202-225-5136,http://wolf.house.gov/contact-me2/,http://wolf.house.gov/common/rss//index.cfm?rss=34,RepWOLFPress,RepFrankWolf,335759964938,repfrankwolf,UCo9f2SvjWhZBlCKDeeBAGTA,W000672,01238,N00002073,,7508,400435,27120,Frank Wolf,gIQAXNwkAP,14869,Frank Wolf (Virginia)
Womack,Steve,1957-02-18,M,rep,AR,Republican,http://womack.house.gov,1119 Longworth HOB; Washington DC 20515-0403,202-225-4301,http://womack.house.gov/contact/,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,135898413136490,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,01991,N00031857,,1033625,412402,71815,Steve Womack,gIQAHcFWKP,21108,Steve Womack
Woodall,Rob,1970-02-11,M,rep,GA,Republican,http://woodall.house.gov,1725 Longworth HOB; Washington DC 20515-1007,202-225-4272,http://woodall.house.gov/contact-me/email-me,http://woodall.house.gov/rss.xml,,RepRobWoodall,172573036140374,RobWoodallGA07,UC7MSlu8zV6Mf8wYzek2Cb-w,W000810,02008,N00032416,,623342,412416,122251,,gIQArSXZKP,21122,Rob Woodall
Wyden,Ron,1949-05-03,M,sen,OR,Democrat,http://www.wyden.senate.gov,221 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5244,http://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,Ron Wyden,gIQAfn599O,14871,Ron Wyden
Yarmuth,John,1947-11-04,M,rep,KY,Democrat,http://yarmuth.house.gov,403 Cannon HOB; Washington DC 20515-1703,202-225-5401,"http://yarmuth.house.gov/?sectionid=68&amp;sectiontree=6,29,68",,RepJohnYarmuth,214258646163,214258646163,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,01853,N00028073,,1021662,412211,58579,John Yarmuth,gIQAIuVYBP,20723,John Yarmuth
Yoder,Kevin,1976-01-08,M,rep,KS,Republican,http://yoder.house.gov,215 Cannon HOB; Washington DC 20515-1603,202-225-2865,http://yoder.house.gov/email-me/,http://yoder.house.gov/common/rss/index.cfm?rss=49,RepKevinYoder,CongressmanKevinYoder,154026694650252,RepYoder,UCCeYmn4A8kZEHCcAfeUW9lQ,Y000063,02021,N00031502,,61843,412430,34433,Kevin Yoder,gIQAJsGVKP,21135,Kevin Yoder
Young,Don,1933-06-09,M,rep,AK,Republican,http://donyoung.house.gov,2314 Rayburn HOB; Washington DC 20515-0201,202-225-5765,http://donyoung.house.gov/Contact/,http://donyoung.house.gov/news/rss.aspx,repdonyoung,RepDonYoung,7476269851,RepDonYoung,UCg5ZIR5-82EbJiNeI1bqT-A,Y000033,01256,N00007999,,1897,400440,26717,Don Young,gIQAsCfJAP,14066,Don Young
Young,Todd,1972-08-24,M,rep,IN,Republican,http://toddyoung.house.gov,1007 Longworth HOB; Washington DC 20515-1409,202-225-5315,http://toddyoung.house.gov/contact-us/,http://toddyoung.house.gov/common/rss//index.cfm?rss=49,RepToddYoung,RepToddYoung,186203844738421,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,,1033743,412428,120345,Todd Young,gIQA1LLWKP,21133,Todd Young
Heller,Dean,1960-05-10,M,sen,NV,Republican,http://www.heller.senate.gov,324 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form,http://www.heller.senate.gov/public/index.cfm/rss/feed,SenDeanHeller,SenDeanHeller,325751330177,SenDeanHeller,UCTS6f940sIirkO6ICyx4ksw,H001041,01863,N00027522,S352,1012368,412218,2291,Dean Heller,gIQAljK0DP,20730,Dean Heller
Hahn,Janice,1952-03-30,F,rep,CA,Democrat,http://hahn.house.gov,404 Cannon HOB; Washington DC 20515-0536,202-225-8220,https://hahn.house.gov/contact-me/email-me,http://hahn.house.gov/rss.xml,Rep_JaniceHahn,RepJaniceHahn,256471267712118,RepJaniceHahn,UC884guRd5AyTQ9y_GuZ7s9Q,H001063,02089,N00006806,,57805,412498,70502,Janice Hahn,gIQAVGFB9S,21195,Janice Hahn
Amodei,Mark,1958-06-12,M,rep,NV,Republican,http://amodei.house.gov,222 Cannon HOB; Washington DC 20515-2802,202-225-6155,https://amodei.house.gov/contact-me,http://amodei.house.gov/common/rss//?rss=49,markamodeinv2,MarkAmodeiNV2,307227745970624,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,02090,N00031177,,62817,412500,12537,Mark Amodei,gJQAwGAWBW,21196,Mark Amodei
Bonamici,Suzanne,1954-10-14,F,rep,OR,Democrat,http://bonamici.house.gov,439 Cannon HOB; Washington DC 20515-3701,202-225-0855,https://bonamici.house.gov/contact-me,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,252633384817156,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,02092,N00033474,,63966,412501,59641,Suzanne Bonamici,02f1e8a6-747e-11e2-95e4-6148e45d7adb,21198,Suzanne Bonamici
Barber,Ron,1945-08-25,M,rep,AZ,Democrat,http://barber.house.gov,1029 Longworth HOB; Washington DC 20515-0308,202-225-2542,https://barber.house.gov/contact-me/email-me,http://barber.house.gov/rss.xml,RepRonBarber,RepRonBarber,244907165625305,RepRonBarber,UC_bSJ7LvVEbhStQQsw25JbQ,B001279,02093,N00033981,,31093,412502,137292,Ron Barber,5e8059b2-747b-11e2-95e4-6148e45d7adb,21199,Ron Barber
DelBene,Suzan,1962-02-17,F,rep,WA,Democrat,http://delbene.house.gov,318 Cannon HOB; Washington DC 20515-4701,202-225-6311,http://delbene.house.gov/contact-me/email-me,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,483962224987343,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,02096,N00030693,,1033929,412505,126272,Suzan DelBene,b05148de-4bbb-11e2-8758-b64a2997a921,31101,Suzan DelBene
Massie,Thomas,1971-01-13,M,rep,KY,Republican,http://massie.house.gov,314 Cannon HOB; Washington DC 20515-1704,202-225-3465,https://massieforms.house.gov/forms/emailsignup/,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,452480994776070,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,02094,N00034041,,79951,412503,132068,Thomas Massie,841a4814-4bbc-11e2-8758-b64a2997a921,31102,Thomas Massie
Payne,Donald,1958-12-17,M,rep,NJ,Democrat,http://payne.house.gov,103 Cannon HOB; Washington DC 20515-3010,202-225-3436,http://payne.house.gov/contact/email-me,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,360976767343741,,,P000604,02097,N00034639,,65639,412506,90668,,gIQA5yLeKP,31103,"Donald Payne, Jr."
Schatz,Brian,1972-10-20,M,sen,HI,Democrat,http://www.schatz.senate.gov,722 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3934,http://www.schatz.senate.gov/contact.cfm,,SenBrianSchatz,SenBrianSchatz,357806137657533,senbrianschatz,,S001194,02173,N00028138,S353,87784,412507,17852,Brian E. Schatz,a91363f0-5047-11e2-950a-7863a013264b,41112,Brian Schatz
Salmon,Matt,1958-01-21,M,rep,AZ,Republican,http://salmon.house.gov,2349 Rayburn HOB; Washington DC 20515-0305,202-225-2635,http://salmon.house.gov/contact/email-me,http://salmon.house.gov/rss.xml,RepMattSalmon,RepMattSalmon,149561218527414,repmattsalmon,UCDzGvCYeZMWvULdQIaWQung,S000018,01009,N00006446,,37033,400606,22184,Matt Salmon,21c60a8a-4bbd-11e2-8758-b64a2997a921,29500,Matt Salmon
Stockman,Steve,1956-11-14,M,rep,TX,Republican,http://stockman.house.gov,326 Cannon HOB; Washington DC 20515-6601,202-225-1555,http://stockman.house.gov/contact/email-me,http://stockman.house.gov/rss.xml,SteveStockmanTX,CongressmanStockman,316293171806077,SteveStockmanTX,UCbElCw3WUXd2kXZTfaTVxpw,S000937,01114,N00005918,,3626,410396,21703,Steve Stockman,2851b9da-4bbd-11e2-8758-b64a2997a921,29570,Steve Stockman
Shea-Porter,Carol,1952-12-02,F,rep,NH,Democrat,http://shea-porter.house.gov,1530 Longworth HOB; Washington DC 20515-2901,202-225-5456,http://shea-porter.house.gov/contact/email-me,http://shea-porter.house.gov/rss.xml,RepSheaPorter,RepSheaPorter,422460677824474,RepCarolSheaPorter,UC0BlY15LDmmr0iNXXixJg_g,S001170,01861,N00028091,,1021773,412219,65891,Carol Shea-Porter,gIQAUxJWBP,20731,Carol Shea-Porter
Foster,Bill,1955-10-07,M,rep,IL,Democrat,http://foster.house.gov,1224 Longworth HOB; Washington DC 20515-1311,202-225-3515,http://foster.house.gov/contact/email-me,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,102918290599,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,01888,N00029139,,1027346,412257,101632,Bill Foster,gIQAnjxyDP,20749,Bill Foster (Illinois politician)
Grayson,Alan,1958-03-13,M,rep,FL,Democrat,http://grayson.house.gov,430 Cannon HOB; Washington DC 20515-0909,202-225-9889,https://grayson.house.gov/contact/email-me,http://grayson.house.gov/rss.xml,,,,,,G000556,01914,N00028418,,1013409,412276,68184,Alan Grayson,gIQAp6qMAP,20908,Alan Grayson
Kirkpatrick,Ann,1950-03-24,F,rep,AZ,Democrat,http://kirkpatrick.house.gov,330 Cannon HOB; Washington DC 20515-0301,202-225-3361,http://kirkpatrick.house.gov/contact/email-me,http://kirkpatrick.house.gov/rss.xml,RepKirkpatrick,RepKirkpatrick,152493768236405,repannkirkpatrick,UCBaTLi-KBQ9SW3R0setKu0g,K000368,01907,N00029260,,1031338,412286,28425,Ann Kirkpatrick,gIQAeTvs6O,20902,Ann Kirkpatrick
Maffei,Daniel,1968-07-04,M,rep,NY,Democrat,http://maffei.house.gov,422 Cannon HOB; Washington DC 20515-6601,202-225-3701,http://maffei.house.gov/contact/email-me,http://maffei.house.gov/rss.xml,RepDanMaffei,RepMaffei,470842942980263,repdanmaffei,UClDjpcoIj_gS5TV2uMKQwxA,M001171,01943,N00027891,,51904,412297,68959,Dan Maffei,gIQAaArLAP,20935,Dan Maffei
Titus,Dina,1950-05-23,F,rep,NV,Democrat,http://titus.house.gov,401 Cannon HOB; Washington DC 20515-2801,202-225-5965,http://titus.house.gov/contact/email-me,http://titus.house.gov/rss.xml,repdinatitus,CongresswomanTitus,120660834778561,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,01940,N00030191,,1021622,412318,2629,Dina Titus,gIQAsdNqAP,20927,Dina Titus
Cotton,Tom,1977-05-13,M,rep,AR,Republican,http://cotton.house.gov,415 Cannon HOB; Washington DC 20515-0404,202-225-3772,http://cotton.house.gov/contact/email-me,http://cotton.house.gov/rss.xml,RepTomCotton,RepTomCotton,120355701459307,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,02098,N00033363,,63928,412508,135651,Tom Cotton,8803d7f2-4bbb-11e2-8758-b64a2997a921,21301,Tom Cotton
Sinema,Kyrsten,1976-07-12,F,rep,AZ,Democrat,http://sinema.house.gov,1237 Longworth HOB; Washington DC 20515-0302,202-225-9888,https://sinema.house.gov/index.cfm/email-me,http://sinema.house.gov/index.cfm/rss/feed,RepSinema,CongresswomanSinema,233846963416149,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,,68489,412509,28338,Kyrsten Sinema,f9d0a3fa-4bbc-11e2-8758-b64a2997a921,21300,Kyrsten Sinema
LaMalfa,Doug,1960-07-02,M,rep,CA,Republican,http://lamalfa.house.gov,506 Cannon HOB; Washington DC 20515-0501,202-225-3076,http://lamalfa.house.gov/contact/email-me,http://lamalfa.house.gov/rss.xml,RepLaMalfa,,,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,02100,N00033987,,68493,412510,29713,Doug LaMalfa,3ca0c2b0-4bb7-11e2-8758-b64a2997a921,21302,Doug LaMalfa
Huffman,Jared,1964-02-18,M,rep,CA,Democrat,http://huffman.house.gov,1630 Longworth HOB; Washington DC 20515-0502,202-225-5161,http://huffman.house.gov/contact/email-me,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,200227780116038,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,02101,N00033030,,622431,412511,59849,Jared Huffman,1fca09ea-4bbb-11e2-8758-b64a2997a921,21303,Jared Huffman
Bera,Ami,1965-03-02,M,rep,CA,Democrat,http://bera.house.gov,1408 Longworth HOB; Washington DC 20515-0507,202-225-5716,http://bera.house.gov/contact,http://bera.house.gov/rss.xml,repbera,RepAmiBera,528662157146886,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,02102,N00030717,,1033636,412512,120030,Ami Bera,gIQAaC5TKP,21304,Ami Bera
Cook,Paul,1943-03-03,M,rep,CA,Republican,http://cook.house.gov,1222 Longworth HOB; Washington DC 20515-0508,202-225-5861,http://cook.house.gov/contact/email-me,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,464458413604093,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,02103,N00034224,,68278,412513,58121,Paul Cook,7b7f60a0-4bbb-11e2-8758-b64a2997a921,21305,Paul Cook (politician)
Swalwell,Eric,1980-11-16,M,rep,CA,Democrat,http://swalwell.house.gov,501 Cannon HOB; Washington DC 20515-0515,202-225-5065,http://swalwell.house.gov/contact-me,,repswalwell,CongressmanEricSwalwell,450130878375355,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,02104,N00033508,,79729,412514,129529,Eric Swalwell,df3311a4-4bbc-11e2-8758-b64a2997a921,21306,Eric Swalwell
Valadao,David,1977-04-14,M,rep,CA,Republican,http://valadao.house.gov,1004 Longworth HOB; Washington DC 20515-0521,202-225-4695,http://valadao.house.gov/contact,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,105596689621089,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,02105,N00033367,,623702,412515,120200,David G. Valadao,648810a8-4bb7-11e2-8758-b64a2997a921,21307,David Valadao
Brownley,Julia,1952-08-28,F,rep,CA,Democrat,http://juliabrownley.house.gov,1019 Longworth HOB; Washington DC 20515-0526,202-225-5811,http://juliabrownley.house.gov/contact/email-me,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,330504617051234,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,02106,N00034254,,79783,412516,59904,Julia Brownley,31764ab4-4bbb-11e2-8758-b64a2997a921,21308,Julia Brownley
Cárdenas,Tony,1963-03-31,M,rep,CA,Democrat,http://cardenas.house.gov,1508 Longworth HOB; Washington DC 20515-0529,202-225-6131,http://cardenas.house.gov/contact/email-me,http://cardenas.house.gov/rss.xml,repcardenas,repcardenas,485493954794945,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,02107,N00033373,,63934,412517,9754,Tony Cardenas,56b232a2-4bbb-11e2-8758-b64a2997a921,21309,Tony Cardenas
Negrete McLeod,Gloria,1941-09-06,F,rep,CA,Democrat,http://negretemcleod.house.gov,1641 Longworth HOB; Washington DC 20515-0535,202-225-6161,http://negretemcleod.house.gov/contact,http://negretemcleod.house.gov/rss.xml,RepMcLeod,NegreteMcLeod,282772691776629,NegreteMcLeod,UCFvnJk5UY5HxJk4EuWP2VPw,N000187,02108,N00033509,,69136,412518,16492,Gloria Negrete McLeod,3aa86742-4bbc-11e2-8758-b64a2997a921,21310,Gloria Negrete McLeod
Ruiz,Raul,1972-08-25,M,rep,CA,Democrat,http://ruiz.house.gov,1319 Longworth HOB; Washington DC 20515-0536,202-225-5330,http://ruiz.house.gov/contact/email-me,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,245244468941114,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,02109,N00033510,,79727,412519,136407,Raul Ruiz,e540f502-4bbc-11e2-8758-b64a2997a921,21311,Raul Ruiz (politician)
Takano,Mark,1960-12-10,M,rep,CA,Democrat,http://takano.house.gov,1507 Longworth HOB; Washington DC 20515-0541,202-225-2305,http://takano.house.gov/contact/email-me,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,262447300551014,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,02110,N00006701,,2737,412520,22337,Mark Takano,1234320e-4bbd-11e2-8758-b64a2997a921,21312,Mark Takano
Lowenthal,Alan,1941-03-08,M,rep,CA,Democrat,http://lowenthal.house.gov,515 Cannon HOB; Washington DC 20515-0547,202-225-7924,http://lowenthal.house.gov/contact/email-me,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,392631677490897,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,02111,N00033274,,93815,412521,16469,Alan Lowenthal,e40cda5c-4bb2-11e2-8758-b64a2997a921,21313,Alan Lowenthal
Vargas,Juan,1961-03-07,M,rep,CA,Democrat,http://vargas.house.gov,1605 Longworth HOB; Washington DC 20515-0551,202-225-8045,http://vargas.house.gov/contact/email-me,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,176942192453747,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,02112,N00007021,,8297,412522,29100,Juan Vargas,ec1c449e-4bbc-11e2-8758-b64a2997a921,21314,Juan Vargas
Peters,Scott,1958-06-17,M,rep,CA,Democrat,http://scottpeters.house.gov,2410 Rayburn HOB; Washington DC 20515-0504,202-225-0508,http://scottpeters.house.gov/contact/email-me,http://scottpeters.house.gov/rss.xml,RepScottPeters,CongressmanScottPeters,449337038470352,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,02113,N00033591,,79661,412523,70351,Scott Peters,a73993a4-4bbc-11e2-8758-b64a2997a921,21315,Scott Peters (politician)
Esty,Elizabeth,1959-08-25,F,rep,CT,Democrat,http://esty.house.gov,509 Cannon HOB; Washington DC 20515-0705,202-225-4476,http://esty.house.gov/contact/email-me,http://esty.house.gov/rss.xml,RepEsty,RepEsty,292076514228382,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,02114,N00033217,,1020906,412524,72826,Elzabeth Esty,13c60a22-4bbb-11e2-8758-b64a2997a921,21316,Elizabeth Esty
Yoho,Ted,1955-04-13,M,rep,FL,Republican,http://yoho.house.gov,511 Cannon HOB; Washington DC 20515-0903,202-225-5744,http://yoho.house.gov/contact/email-me,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,563532937006022,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,02115,N00033220,,63943,412525,137622,Ted Yoho,5b1d8114-4bbd-11e2-8758-b64a2997a921,21317,Ted Yoho
DeSantis,Ron,1978-09-14,M,rep,FL,Republican,http://desantis.house.gov,427 Cannon HOB; Washington DC 20515-0906,202-225-2706,http://desantis.house.gov/contact/email-me,http://desantis.house.gov/rss.xml,RepDeSantis,RepDeSantis,464253846966014,RepRonDeSantis,UCRM1qBatq45tZxRqYeUa02g,D000621,02116,N00034746,,79744,412526,137630,Ron DeSantis,9f576f4a-4bbb-11e2-8758-b64a2997a921,21318,Ron DeSantis
Murphy,Patrick,1983-03-30,M,rep,FL,Democrat,http://patrickmurphy.house.gov,1517 Longworth HOB; Washington DC 20515-0918,202-225-3026,http://patrickmurphy.house.gov/contact/officeinformation.htm,http://patrickmurphy.house.gov/news/rss.aspx,RepMurphyFL,CongressmanPatrickMurphy,317735028342371,RepPatrickMurphyFL,UCcsbPwHksrcVLP5TZH0qkAQ,M001191,02117,N00033091,,95348,412527,137652,Patrick Murphy (Florida),6b2c5c48-4bbc-11e2-8758-b64a2997a921,21319,Patrick Murphy (Florida politician)
Radel,Trey,1976-04-20,M,rep,FL,Republican,http://radel.house.gov,1123 Longworth HOB; Washington DC 20515-0919,202-225-2536,http://radel.house.gov/contact,http://radel.house.gov/news/rss.aspx,treyradel,RepTreyRadel,391501350939452,RepTreyRadel,UCNmoYVzmRAo2wT0FFF44Nfg,R000596,02118,N00034017,,79974,412528,137658,Trey Radel,ac8617f6-4bbc-11e2-8758-b64a2997a921,21320,Trey Radel
Frankel,Lois,1948-05-16,F,rep,FL,Democrat,http://frankel.house.gov,1037 Longworth HOB; Washington DC 20515-0922,202-225-9890,http://frankel.house.gov/contact/email-me,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,138220153003017,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,02119,N00002893,,623714,412529,8102,Lois Frankel,be839182-4bbb-11e2-8758-b64a2997a921,21321,Lois Frankel
Garcia,Joe,1963-10-19,M,rep,FL,Democrat,http://garcia.house.gov,1440 Longworth HOB; Washington DC 20515-0926,202-225-2778,http://garciaforms.house.gov/email-me/,http://garcia.house.gov/rss.xml,repjoegarcia,RepJoeGarcia,378800468888204,repjoegarcia,UCYNPQa7PjDuvtxMeeGC_yew,G000573,02120,N00029908,,623086,412530,124355,Joe Garcia,gIQA72jhAP,21322,Joe Garcia
Collins,Doug,1966-08-16,M,rep,GA,Republican,http://dougcollins.house.gov,513 Cannon HOB; Washington DC 20515-1009,202-225-9893,http://dougcollins.house.gov/email-me/,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,505646972800006,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,02121,N00033518,,79719,412531,67851,Doug Collins,1d0e1ae2-4bb7-11e2-8758-b64a2997a921,21323,Doug Collins (politician)
Gabbard,Tulsi,1981-04-12,F,rep,HI,Democrat,http://gabbard.house.gov,502 Cannon HOB; Washington DC 20515-1102,202-225-4906,http://gabbard.house.gov/contact/email-me,http://gabbard.house.gov/rss.xml,tulsipress,RepTulsiGabbard,392284484191405,,,G000571,02122,N00033281,,1025291,412532,129306,Tulsi Gabbard,d9703ac2-4bbb-11e2-8758-b64a2997a921,21324,Tulsi Gabbard
Duckworth,Tammy,1968-03-12,F,rep,IL,Democrat,http://duckworth.house.gov,104 Cannon HOB; Washington DC 20515-1308,202-225-3711,http://duckworth.house.gov/contact/email-me,http://duckworth.house.gov/rss.xml,repduckworth,CongresswomanTammyDuckworth,112300955610529,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,02123,N00027860,,94484,412533,57442,Tammy Duckworth,gIQAc3A69O,21325,Tammy Duckworth
Schneider,Bradley,1961-08-20,M,rep,IL,Democrat,http://schneider.house.gov,317 Cannon HOB; Washington DC 20515-1310,202-225-4835,http://schneider.house.gov/contact/email-me,http://schneider.house.gov/rss.xml,RepSchneider,CongressmanBradSchneider,401029529980053,RepBradSchneider,UCcJmPR629lPofmQLMBU2xMg,S001190,02124,N00033101,,63948,412534,134948,Brad Schneider,5d808e70-4bb7-11e2-8758-b64a2997a921,21326,Brad Schneider
